"TOA5","CR300Series_NRCS_B3","CR300","25039","CR300-CELL205.Std.10.07","CPU:nrcs_marena_B3.CR300","30482","Table_Batt"
"2022-12-24 04:00:00",310,"Marena B3",36.06222,-97.21667,329,12.84,-15.45
"2022-12-24 05:00:00",311,"Marena B3",36.06222,-97.21667,329,12.83,-15.27
"2022-12-24 06:00:00",312,"Marena B3",36.06222,-97.21667,329,12.82,-14.34
"2022-12-24 07:00:00",313,"Marena B3",36.06222,-97.21667,329,12.82,-13.53
"2022-12-24 08:00:00",314,"Marena B3",36.06222,-97.21667,329,12.82,-13.67
"2022-12-24 09:00:00",315,"Marena B3",36.06222,-97.21667,329,13.18,-8.26
"2022-12-24 10:00:00",316,"Marena B3",36.06222,-97.21667,329,14.34,-2.593
"2022-12-24 11:00:00",317,"Marena B3",36.06222,-97.21667,329,14.22,1.404
"2022-12-24 12:00:00",318,"Marena B3",36.06222,-97.21667,329,14.14,3.261
"2022-12-24 13:00:00",319,"Marena B3",36.06222,-97.21667,329,14.14,4.022
"2022-12-24 14:00:00",320,"Marena B3",36.06222,-97.21667,329,14.14,3.608
"2022-12-24 15:00:00",321,"Marena B3",36.06222,-97.21667,329,14.14,2.528
"2022-12-24 16:00:00",322,"Marena B3",36.06222,-97.21667,329,13.51,0.745
"2022-12-24 17:00:00",323,"Marena B3",36.06222,-97.21667,329,13.19,-0.302
"2022-12-24 18:00:00",324,"Marena B3",36.06222,-97.21667,329,13,-5.518
"2022-12-24 19:00:00",325,"Marena B3",36.06222,-97.21667,329,12.98,-7.7
"2022-12-24 20:00:00",326,"Marena B3",36.06222,-97.21667,329,12.95,-8.49
"2022-12-24 21:00:00",327,"Marena B3",36.06222,-97.21667,329,12.93,-8.63
"2022-12-24 22:00:00",328,"Marena B3",36.06222,-97.21667,329,12.92,-8.58
"2022-12-24 23:00:00",329,"Marena B3",36.06222,-97.21667,329,12.9,-9.52
"2022-12-25 00:00:00",330,"Marena B3",36.06222,-97.21667,329,12.89,-10.25
"2022-12-25 01:00:00",331,"Marena B3",36.06222,-97.21667,329,12.88,-11.05
"2022-12-25 02:00:00",332,"Marena B3",36.06222,-97.21667,329,12.87,-10.98
"2022-12-25 03:00:00",333,"Marena B3",36.06222,-97.21667,329,12.86,-10.65
"2022-12-25 04:00:00",334,"Marena B3",36.06222,-97.21667,329,12.85,-11.03
"2022-12-25 05:00:00",335,"Marena B3",36.06222,-97.21667,329,12.84,-11.65
"2022-12-25 06:00:00",336,"Marena B3",36.06222,-97.21667,329,12.84,-11.68
"2022-12-25 07:00:00",337,"Marena B3",36.06222,-97.21667,329,12.83,-11.88
"2022-12-25 08:00:00",338,"Marena B3",36.06222,-97.21667,329,12.83,-10.99
"2022-12-25 09:00:00",339,"Marena B3",36.06222,-97.21667,329,14.38,-5.14
"2022-12-25 10:00:00",340,"Marena B3",36.06222,-97.21667,329,14.26,-0.193
"2022-12-25 11:00:00",341,"Marena B3",36.06222,-97.21667,329,14.15,3.19
"2022-12-25 12:00:00",342,"Marena B3",36.06222,-97.21667,329,14.11,5.954
"2022-12-25 13:00:00",343,"Marena B3",36.06222,-97.21667,329,14.03,7.609
"2022-12-25 14:00:00",344,"Marena B3",36.06222,-97.21667,329,14.03,7.754
"2022-12-25 15:00:00",345,"Marena B3",36.06222,-97.21667,329,14.03,7.736
"2022-12-25 16:00:00",346,"Marena B3",36.06222,-97.21667,329,13.34,6.864
"2022-12-25 17:00:00",347,"Marena B3",36.06222,-97.21667,329,13.04,5.249
"2022-12-25 18:00:00",348,"Marena B3",36.06222,-97.21667,329,12.96,0.952
"2022-12-25 19:00:00",349,"Marena B3",36.06222,-97.21667,329,12.96,-0.19
"2022-12-25 20:00:00",350,"Marena B3",36.06222,-97.21667,329,12.94,1.479
"2022-12-25 21:00:00",351,"Marena B3",36.06222,-97.21667,329,12.93,2.104
"2022-12-25 22:00:00",352,"Marena B3",36.06222,-97.21667,329,12.92,2.837
"2022-12-25 23:00:00",353,"Marena B3",36.06222,-97.21667,329,12.92,2.059
"2022-12-26 00:00:00",354,"Marena B3",36.06222,-97.21667,329,12.91,1.814
"2022-12-26 01:00:00",355,"Marena B3",36.06222,-97.21667,329,12.9,1.205
"2022-12-26 02:00:00",356,"Marena B3",36.06222,-97.21667,329,12.9,0.996
"2022-12-26 03:00:00",357,"Marena B3",36.06222,-97.21667,329,12.89,1.453
"2022-12-26 04:00:00",358,"Marena B3",36.06222,-97.21667,329,12.89,0.715
"2022-12-26 05:00:00",359,"Marena B3",36.06222,-97.21667,329,12.88,-0.125
"2022-12-26 06:00:00",360,"Marena B3",36.06222,-97.21667,329,12.88,-0.026
"2022-12-26 07:00:00",361,"Marena B3",36.06222,-97.21667,329,12.87,0.606
"2022-12-26 08:00:00",362,"Marena B3",36.06222,-97.21667,329,12.87,-0.836
"2022-12-26 09:00:00",363,"Marena B3",36.06222,-97.21667,329,13.32,5.468
"2022-12-26 10:00:00",364,"Marena B3",36.06222,-97.21667,329,14,10.63
"2022-12-26 11:00:00",365,"Marena B3",36.06222,-97.21667,329,13.71,10.47
"2022-12-26 12:00:00",366,"Marena B3",36.06222,-97.21667,329,13.93,9.56
"2022-12-26 13:00:00",367,"Marena B3",36.06222,-97.21667,329,13.96,7.399
"2022-12-26 14:00:00",368,"Marena B3",36.06222,-97.21667,329,14.07,4.127
"2022-12-26 15:00:00",369,"Marena B3",36.06222,-97.21667,329,14.1,2.379
"2022-12-26 16:00:00",370,"Marena B3",36.06222,-97.21667,329,13.78,0.058
"2022-12-26 17:00:00",371,"Marena B3",36.06222,-97.21667,329,13.39,-1.992
"2022-12-26 18:00:00",372,"Marena B3",36.06222,-97.21667,329,13.07,-6.43
"2022-12-26 19:00:00",373,"Marena B3",36.06222,-97.21667,329,13.02,-8.31
"2022-12-26 20:00:00",374,"Marena B3",36.06222,-97.21667,329,12.98,-9.8
"2022-12-26 21:00:00",375,"Marena B3",36.06222,-97.21667,329,12.95,-10.82
"2022-12-26 22:00:00",376,"Marena B3",36.06222,-97.21667,329,12.92,-11.7
"2022-12-26 23:00:00",377,"Marena B3",36.06222,-97.21667,329,12.9,-12.39
"2022-12-27 00:00:00",378,"Marena B3",36.06222,-97.21667,329,12.89,-12.6
"2022-12-27 01:00:00",379,"Marena B3",36.06222,-97.21667,329,12.87,-12.04
"2022-12-27 02:00:00",380,"Marena B3",36.06222,-97.21667,329,12.86,-11.28
"2022-12-27 03:00:00",381,"Marena B3",36.06222,-97.21667,329,12.85,-10.48
"2022-12-27 04:00:00",382,"Marena B3",36.06222,-97.21667,329,12.85,-10.12
"2022-12-27 05:00:00",383,"Marena B3",36.06222,-97.21667,329,12.85,-10.04
"2022-12-27 06:00:00",384,"Marena B3",36.06222,-97.21667,329,12.85,-9.98
"2022-12-27 07:00:00",385,"Marena B3",36.06222,-97.21667,329,12.84,-10.33
"2022-12-27 08:00:00",386,"Marena B3",36.06222,-97.21667,329,12.84,-9.84
"2022-12-27 09:00:00",387,"Marena B3",36.06222,-97.21667,329,14.38,-4.308
"2022-12-27 10:00:00",388,"Marena B3",36.06222,-97.21667,329,14.22,0.803
"2022-12-27 11:00:00",389,"Marena B3",36.06222,-97.21667,329,14.11,5.195
"2022-12-27 12:00:00",390,"Marena B3",36.06222,-97.21667,329,14.04,9.35
"2022-12-27 13:00:00",391,"Marena B3",36.06222,-97.21667,329,13.93,12.65
"2022-12-27 14:00:00",392,"Marena B3",36.06222,-97.21667,329,13.9,14.01
"2022-12-27 15:00:00",393,"Marena B3",36.06222,-97.21667,329,13.89,14.49
"2022-12-27 16:00:00",394,"Marena B3",36.06222,-97.21667,329,13.57,12.76
"2022-12-27 17:00:00",395,"Marena B3",36.06222,-97.21667,329,13.24,11.73
"2022-12-27 18:00:00",396,"Marena B3",36.06222,-97.21667,329,13,7.404
"2022-12-27 19:00:00",397,"Marena B3",36.06222,-97.21667,329,12.97,6.031
"2022-12-27 20:00:00",398,"Marena B3",36.06222,-97.21667,329,12.95,4.869
"2022-12-27 21:00:00",399,"Marena B3",36.06222,-97.21667,329,12.93,4.275
"2022-12-27 22:00:00",400,"Marena B3",36.06222,-97.21667,329,12.92,3.897
"2022-12-27 23:00:00",401,"Marena B3",36.06222,-97.21667,329,12.91,4.497
"2022-12-28 00:00:00",402,"Marena B3",36.06222,-97.21667,329,12.9,5.296
"2022-12-28 01:00:00",403,"Marena B3",36.06222,-97.21667,329,12.9,5.406
"2022-12-28 02:00:00",404,"Marena B3",36.06222,-97.21667,329,12.89,5.303
"2022-12-28 03:00:00",405,"Marena B3",36.06222,-97.21667,329,12.89,5.526
"2022-12-28 04:00:00",406,"Marena B3",36.06222,-97.21667,329,12.88,5.637
"2022-12-28 05:00:00",407,"Marena B3",36.06222,-97.21667,329,12.88,5.824
"2022-12-28 06:00:00",408,"Marena B3",36.06222,-97.21667,329,12.88,6.149
"2022-12-28 07:00:00",409,"Marena B3",36.06222,-97.21667,329,12.87,6.464
"2022-12-28 08:00:00",410,"Marena B3",36.06222,-97.21667,329,12.87,6.978
"2022-12-28 09:00:00",411,"Marena B3",36.06222,-97.21667,329,13.16,8.49
"2022-12-28 10:00:00",412,"Marena B3",36.06222,-97.21667,329,13.7,13.04
"2022-12-28 11:00:00",413,"Marena B3",36.06222,-97.21667,329,13.59,14.55
"2022-12-28 12:00:00",414,"Marena B3",36.06222,-97.21667,329,13.76,19.07
"2022-12-28 13:00:00",415,"Marena B3",36.06222,-97.21667,329,13.66,18.49
"2022-12-28 14:00:00",416,"Marena B3",36.06222,-97.21667,329,13.62,19.27
"2022-12-28 15:00:00",417,"Marena B3",36.06222,-97.21667,329,13.48,19.33
"2022-12-28 16:00:00",418,"Marena B3",36.06222,-97.21667,329,13.27,19.27
"2022-12-28 17:00:00",419,"Marena B3",36.06222,-97.21667,329,12.98,18.97
"2022-12-28 18:00:00",420,"Marena B3",36.06222,-97.21667,329,12.91,16.84
"2022-12-28 19:00:00",421,"Marena B3",36.06222,-97.21667,329,12.92,17.11
"2022-12-28 20:00:00",422,"Marena B3",36.06222,-97.21667,329,12.91,16.83
"2022-12-28 21:00:00",423,"Marena B3",36.06222,-97.21667,329,12.9,16.01
"2022-12-28 22:00:00",424,"Marena B3",36.06222,-97.21667,329,12.89,15.25
"2022-12-28 23:00:00",425,"Marena B3",36.06222,-97.21667,329,12.88,15.18
"2022-12-29 00:00:00",426,"Marena B3",36.06222,-97.21667,329,12.87,15.54
"2022-12-29 01:00:00",427,"Marena B3",36.06222,-97.21667,329,12.87,14.97
"2022-12-29 02:00:00",428,"Marena B3",36.06222,-97.21667,329,12.87,14.57
"2022-12-29 03:00:00",429,"Marena B3",36.06222,-97.21667,329,12.86,13.97
"2022-12-29 04:00:00",430,"Marena B3",36.06222,-97.21667,329,12.85,13.04
"2022-12-29 05:00:00",431,"Marena B3",36.06222,-97.21667,329,12.85,12.42
"2022-12-29 06:00:00",432,"Marena B3",36.06222,-97.21667,329,12.84,12.62
"2022-12-29 07:00:00",433,"Marena B3",36.06222,-97.21667,329,12.84,11.98
"2022-12-29 08:00:00",434,"Marena B3",36.06222,-97.21667,329,12.84,11.6
"2022-12-29 09:00:00",435,"Marena B3",36.06222,-97.21667,329,12.88,12.51
"2022-12-29 10:00:00",436,"Marena B3",36.06222,-97.21667,329,13.25,17.66
"2022-12-29 11:00:00",437,"Marena B3",36.06222,-97.21667,329,13.71,22.37
"2022-12-29 12:00:00",438,"Marena B3",36.06222,-97.21667,329,13.68,23.4
"2022-12-29 13:00:00",439,"Marena B3",36.06222,-97.21667,329,13.65,23.86
"2022-12-29 14:00:00",440,"Marena B3",36.06222,-97.21667,329,13.62,24.73
"2022-12-29 15:00:00",441,"Marena B3",36.06222,-97.21667,329,13.52,20.75
"2022-12-29 16:00:00",442,"Marena B3",36.06222,-97.21667,329,13.34,19.45
"2022-12-29 17:00:00",443,"Marena B3",36.06222,-97.21667,329,13.01,16.93
"2022-12-29 18:00:00",444,"Marena B3",36.06222,-97.21667,329,12.9,11.61
"2022-12-29 19:00:00",445,"Marena B3",36.06222,-97.21667,329,12.89,9.79
"2022-12-29 20:00:00",446,"Marena B3",36.06222,-97.21667,329,12.87,8.5
"2022-12-29 21:00:00",447,"Marena B3",36.06222,-97.21667,329,12.85,8.07
"2022-12-29 22:00:00",448,"Marena B3",36.06222,-97.21667,329,12.84,6.273
"2022-12-29 23:00:00",449,"Marena B3",36.06222,-97.21667,329,12.83,4.298
"2022-12-30 00:00:00",450,"Marena B3",36.06222,-97.21667,329,12.82,2.817
"2022-12-30 01:00:00",451,"Marena B3",36.06222,-97.21667,329,12.8,1.823
"2022-12-30 02:00:00",452,"Marena B3",36.06222,-97.21667,329,12.79,1.127
"2022-12-30 03:00:00",453,"Marena B3",36.06222,-97.21667,329,12.78,-0.338
"2022-12-30 04:00:00",454,"Marena B3",36.06222,-97.21667,329,12.78,-0.759
"2022-12-30 05:00:00",455,"Marena B3",36.06222,-97.21667,329,12.77,-1.762
"2022-12-30 06:00:00",456,"Marena B3",36.06222,-97.21667,329,12.76,-2.954
"2022-12-30 07:00:00",457,"Marena B3",36.06222,-97.21667,329,12.75,-3.625
"2022-12-30 08:00:00",458,"Marena B3",36.06222,-97.21667,329,12.74,-3.69
"2022-12-30 09:00:00",459,"Marena B3",36.06222,-97.21667,329,13.8,2.278
"2022-12-30 10:00:00",460,"Marena B3",36.06222,-97.21667,329,14.01,8.74
"2022-12-30 11:00:00",461,"Marena B3",36.06222,-97.21667,329,13.91,13.14
"2022-12-30 12:00:00",462,"Marena B3",36.06222,-97.21667,329,13.84,16.56
"2022-12-30 13:00:00",463,"Marena B3",36.06222,-97.21667,329,13.78,18.46
"2022-12-30 14:00:00",464,"Marena B3",36.06222,-97.21667,329,13.78,18.49
"2022-12-30 15:00:00",465,"Marena B3",36.06222,-97.21667,329,13.78,17.7
"2022-12-30 16:00:00",466,"Marena B3",36.06222,-97.21667,329,13.69,15.9
"2022-12-30 17:00:00",467,"Marena B3",36.06222,-97.21667,329,13.26,12.94
"2022-12-30 18:00:00",468,"Marena B3",36.06222,-97.21667,329,12.98,6.772
"2022-12-30 19:00:00",469,"Marena B3",36.06222,-97.21667,329,12.93,4.183
"2022-12-30 20:00:00",470,"Marena B3",36.06222,-97.21667,329,12.89,2.14
"2022-12-30 21:00:00",471,"Marena B3",36.06222,-97.21667,329,12.86,0.936
"2022-12-30 22:00:00",472,"Marena B3",36.06222,-97.21667,329,12.84,1.009
"2022-12-30 23:00:00",473,"Marena B3",36.06222,-97.21667,329,12.82,1.359
"2022-12-31 00:00:00",474,"Marena B3",36.06222,-97.21667,329,12.81,0.118
"2022-12-31 01:00:00",475,"Marena B3",36.06222,-97.21667,329,12.79,-0.071
"2022-12-31 02:00:00",476,"Marena B3",36.06222,-97.21667,329,12.78,0.343
"2022-12-31 03:00:00",477,"Marena B3",36.06222,-97.21667,329,12.78,1.562
"2022-12-31 04:00:00",478,"Marena B3",36.06222,-97.21667,329,12.77,1.121
"2022-12-31 05:00:00",479,"Marena B3",36.06222,-97.21667,329,12.77,0.197
"2022-12-31 06:00:00",480,"Marena B3",36.06222,-97.21667,329,12.76,1.375
"2022-12-31 07:00:00",481,"Marena B3",36.06222,-97.21667,329,12.76,1.901
"2022-12-31 08:00:00",482,"Marena B3",36.06222,-97.21667,329,12.75,3.555
"2022-12-31 09:00:00",483,"Marena B3",36.06222,-97.21667,329,13.02,7.004
"2022-12-31 10:00:00",484,"Marena B3",36.06222,-97.21667,329,13.87,13.92
"2022-12-31 11:00:00",485,"Marena B3",36.06222,-97.21667,329,13.81,18.3
"2022-12-31 12:00:00",486,"Marena B3",36.06222,-97.21667,329,13.72,21.98
"2022-12-31 13:00:00",487,"Marena B3",36.06222,-97.21667,329,13.69,22.81
"2022-12-31 14:00:00",488,"Marena B3",36.06222,-97.21667,329,13.68,22.35
"2022-12-31 15:00:00",489,"Marena B3",36.06222,-97.21667,329,13.69,21.35
"2022-12-31 16:00:00",490,"Marena B3",36.06222,-97.21667,329,13.61,19.46
"2022-12-31 17:00:00",491,"Marena B3",36.06222,-97.21667,329,13.29,17.11
"2022-12-31 18:00:00",492,"Marena B3",36.06222,-97.21667,329,12.97,11.1
"2022-12-31 19:00:00",493,"Marena B3",36.06222,-97.21667,329,12.91,7.12
"2022-12-31 20:00:00",494,"Marena B3",36.06222,-97.21667,329,12.87,5.524
"2022-12-31 21:00:00",495,"Marena B3",36.06222,-97.21667,329,12.85,4.004
"2022-12-31 22:00:00",496,"Marena B3",36.06222,-97.21667,329,12.82,2.604
"2022-12-31 23:00:00",497,"Marena B3",36.06222,-97.21667,329,12.8,2.299
"2023-01-01 00:00:00",498,"Marena B3",36.06222,-97.21667,329,12.79,2.053
"2023-01-01 01:00:00",499,"Marena B3",36.06222,-97.21667,329,12.77,2.163
"2023-01-01 02:00:00",500,"Marena B3",36.06222,-97.21667,329,12.76,2.475
"2023-01-01 03:00:00",501,"Marena B3",36.06222,-97.21667,329,12.76,3.307
"2023-01-01 04:00:00",502,"Marena B3",36.06222,-97.21667,329,12.75,3.565
"2023-01-01 05:00:00",503,"Marena B3",36.06222,-97.21667,329,12.75,3.788
"2023-01-01 06:00:00",504,"Marena B3",36.06222,-97.21667,329,12.75,4.519
"2023-01-01 07:00:00",505,"Marena B3",36.06222,-97.21667,329,12.75,4.095
"2023-01-01 08:00:00",506,"Marena B3",36.06222,-97.21667,329,12.75,4.296
"2023-01-01 09:00:00",507,"Marena B3",36.06222,-97.21667,329,13.04,6.458
"2023-01-01 10:00:00",508,"Marena B3",36.06222,-97.21667,329,13.45,10.58
"2023-01-01 11:00:00",509,"Marena B3",36.06222,-97.21667,329,13.76,14.59
"2023-01-01 12:00:00",510,"Marena B3",36.06222,-97.21667,329,13.73,21
"2023-01-01 13:00:00",511,"Marena B3",36.06222,-97.21667,329,13.64,24.63
"2023-01-01 14:00:00",512,"Marena B3",36.06222,-97.21667,329,13.63,25.63
"2023-01-01 15:00:00",513,"Marena B3",36.06222,-97.21667,329,13.6,25.08
"2023-01-01 16:00:00",514,"Marena B3",36.06222,-97.21667,329,13.35,21.7
"2023-01-01 17:00:00",515,"Marena B3",36.06222,-97.21667,329,13.06,19.1
"2023-01-01 18:00:00",516,"Marena B3",36.06222,-97.21667,329,12.88,11.89
"2023-01-01 19:00:00",517,"Marena B3",36.06222,-97.21667,329,12.85,10.58
"2023-01-01 20:00:00",518,"Marena B3",36.06222,-97.21667,329,12.83,8.55
"2023-01-01 21:00:00",519,"Marena B3",36.06222,-97.21667,329,12.81,6.909
"2023-01-01 22:00:00",520,"Marena B3",36.06222,-97.21667,329,12.79,7.13
"2023-01-01 23:00:00",521,"Marena B3",36.06222,-97.21667,329,12.78,6.039
"2023-01-02 00:00:00",522,"Marena B3",36.06222,-97.21667,329,12.77,5.129
"2023-01-02 01:00:00",523,"Marena B3",36.06222,-97.21667,329,12.76,4.371
"2023-01-02 02:00:00",524,"Marena B3",36.06222,-97.21667,329,12.75,5.636
"2023-01-02 03:00:00",525,"Marena B3",36.06222,-97.21667,329,12.74,5.557
"2023-01-02 04:00:00",526,"Marena B3",36.06222,-97.21667,329,12.74,6.257
"2023-01-02 05:00:00",527,"Marena B3",36.06222,-97.21667,329,12.74,6.672
"2023-01-02 06:00:00",528,"Marena B3",36.06222,-97.21667,329,12.74,8.29
"2023-01-02 07:00:00",529,"Marena B3",36.06222,-97.21667,329,12.74,10.8
"2023-01-02 08:00:00",530,"Marena B3",36.06222,-97.21667,329,12.74,14.13
"2023-01-02 09:00:00",531,"Marena B3",36.06222,-97.21667,329,12.77,14.97
"2023-01-02 10:00:00",532,"Marena B3",36.06222,-97.21667,329,12.87,17.89
"2023-01-02 11:00:00",533,"Marena B3",36.06222,-97.21667,329,12.95,20.58
"2023-01-02 12:00:00",534,"Marena B3",36.06222,-97.21667,329,13.45,23.32
"2023-01-02 13:00:00",535,"Marena B3",36.06222,-97.21667,329,12.89,21.15
"2023-01-02 14:00:00",536,"Marena B3",36.06222,-97.21667,329,12.76,19.59
"2023-01-02 15:00:00",537,"Marena B3",36.06222,-97.21667,329,12.95,20.05
"2023-01-02 16:00:00",538,"Marena B3",36.06222,-97.21667,329,12.89,20.26
"2023-01-02 17:00:00",539,"Marena B3",36.06222,-97.21667,329,13.04,20.93
"2023-01-02 18:00:00",540,"Marena B3",36.06222,-97.21667,329,12.83,16.79
"2023-01-02 19:00:00",541,"Marena B3",36.06222,-97.21667,329,12.8,14.75
"2023-01-02 20:00:00",542,"Marena B3",36.06222,-97.21667,329,12.78,13.58
"2023-01-02 21:00:00",543,"Marena B3",36.06222,-97.21667,329,12.77,9.8
"2023-01-02 22:00:00",544,"Marena B3",36.06222,-97.21667,329,12.75,7.377
"2023-01-02 23:00:00",545,"Marena B3",36.06222,-97.21667,329,12.74,6.806
"2023-01-03 00:00:00",546,"Marena B3",36.06222,-97.21667,329,12.74,6.44
"2023-01-03 01:00:00",547,"Marena B3",36.06222,-97.21667,329,12.73,6.203
"2023-01-03 02:00:00",548,"Marena B3",36.06222,-97.21667,329,12.72,5.678
"2023-01-03 03:00:00",549,"Marena B3",36.06222,-97.21667,329,12.72,6.692
"2023-01-03 04:00:00",550,"Marena B3",36.06222,-97.21667,329,12.72,5.659
"2023-01-03 05:00:00",551,"Marena B3",36.06222,-97.21667,329,12.71,3.827
"2023-01-03 06:00:00",552,"Marena B3",36.06222,-97.21667,329,12.71,2.703
"2023-01-03 07:00:00",553,"Marena B3",36.06222,-97.21667,329,12.71,2.007
"2023-01-03 08:00:00",554,"Marena B3",36.06222,-97.21667,329,12.7,1.721
"2023-01-03 09:00:00",555,"Marena B3",36.06222,-97.21667,329,13.31,6.378
"2023-01-03 10:00:00",556,"Marena B3",36.06222,-97.21667,329,13.98,11.15
"2023-01-03 11:00:00",557,"Marena B3",36.06222,-97.21667,329,13.91,13.67
"2023-01-03 12:00:00",558,"Marena B3",36.06222,-97.21667,329,13.88,14.25
"2023-01-03 13:00:00",559,"Marena B3",36.06222,-97.21667,329,13.88,15.28
"2023-01-03 14:00:00",560,"Marena B3",36.06222,-97.21667,329,13.84,14.22
"2023-01-03 15:00:00",561,"Marena B3",36.06222,-97.21667,329,13.88,12.4
"2023-01-03 16:00:00",562,"Marena B3",36.06222,-97.21667,329,13.83,11.76
"2023-01-03 17:00:00",563,"Marena B3",36.06222,-97.21667,329,13.29,8.75
"2023-01-03 18:00:00",564,"Marena B3",36.06222,-97.21667,329,13,5.114
"2023-01-03 19:00:00",565,"Marena B3",36.06222,-97.21667,329,12.92,3.2
"2023-01-03 20:00:00",566,"Marena B3",36.06222,-97.21667,329,12.87,1.331
"2023-01-03 21:00:00",567,"Marena B3",36.06222,-97.21667,329,12.83,1.221
"2023-01-03 22:00:00",568,"Marena B3",36.06222,-97.21667,329,12.81,0.569
"2023-01-03 23:00:00",569,"Marena B3",36.06222,-97.21667,329,12.79,0.408
"2023-01-04 00:00:00",570,"Marena B3",36.06222,-97.21667,329,12.77,0.049
"2023-01-04 01:00:00",571,"Marena B3",36.06222,-97.21667,329,12.76,-1.382
"2023-01-04 02:00:00",572,"Marena B3",36.06222,-97.21667,329,12.74,-1.603
"2023-01-04 03:00:00",573,"Marena B3",36.06222,-97.21667,329,12.73,-2.688
"2023-01-04 04:00:00",574,"Marena B3",36.06222,-97.21667,329,12.71,-2.784
"2023-01-04 05:00:00",575,"Marena B3",36.06222,-97.21667,329,12.7,-2.853
"2023-01-04 06:00:00",576,"Marena B3",36.06222,-97.21667,329,12.69,-3.044
"2023-01-04 07:00:00",577,"Marena B3",36.06222,-97.21667,329,12.68,-3.821
"2023-01-04 08:00:00",578,"Marena B3",36.06222,-97.21667,329,12.68,-2.673
"2023-01-04 09:00:00",579,"Marena B3",36.06222,-97.21667,329,12.79,-0.689
"2023-01-04 10:00:00",580,"Marena B3",36.06222,-97.21667,329,14.05,7.244
"2023-01-04 11:00:00",581,"Marena B3",36.06222,-97.21667,329,13.95,12.03
"2023-01-04 12:00:00",582,"Marena B3",36.06222,-97.21667,329,13.88,14.39
"2023-01-04 13:00:00",583,"Marena B3",36.06222,-97.21667,329,13.85,15.56
"2023-01-04 14:00:00",584,"Marena B3",36.06222,-97.21667,329,13.84,15.08
"2023-01-04 15:00:00",585,"Marena B3",36.06222,-97.21667,329,13.85,14.14
"2023-01-04 16:00:00",586,"Marena B3",36.06222,-97.21667,329,13.84,14.33
"2023-01-04 17:00:00",587,"Marena B3",36.06222,-97.21667,329,13.57,12.56
"2023-01-04 18:00:00",588,"Marena B3",36.06222,-97.21667,329,13.15,7.724
"2023-01-04 19:00:00",589,"Marena B3",36.06222,-97.21667,329,13.02,4.41
"2023-01-04 20:00:00",590,"Marena B3",36.06222,-97.21667,329,12.93,3.082
"2023-01-04 21:00:00",591,"Marena B3",36.06222,-97.21667,329,12.86,2.138
"2023-01-04 22:00:00",592,"Marena B3",36.06222,-97.21667,329,12.82,0.714
"2023-01-04 23:00:00",593,"Marena B3",36.06222,-97.21667,329,12.79,-0.976
"2023-01-05 00:00:00",594,"Marena B3",36.06222,-97.21667,329,12.77,-1.544
"2023-01-05 01:00:00",595,"Marena B3",36.06222,-97.21667,329,12.75,-1.713
"2023-01-05 02:00:00",596,"Marena B3",36.06222,-97.21667,329,12.74,-1.963
"2023-01-05 03:00:00",597,"Marena B3",36.06222,-97.21667,329,12.72,-2.26
"2023-01-05 04:00:00",598,"Marena B3",36.06222,-97.21667,329,12.71,-2.766
"2023-01-05 05:00:00",599,"Marena B3",36.06222,-97.21667,329,12.7,-2.475
"2023-01-05 06:00:00",600,"Marena B3",36.06222,-97.21667,329,12.69,-2.582
"2023-01-05 07:00:00",601,"Marena B3",36.06222,-97.21667,329,12.68,-3.258
"2023-01-05 08:00:00",602,"Marena B3",36.06222,-97.21667,329,12.68,-3.204
"2023-01-05 09:00:00",603,"Marena B3",36.06222,-97.21667,329,13.56,1.986
"2023-01-05 10:00:00",604,"Marena B3",36.06222,-97.21667,329,14.05,7.325
"2023-01-05 11:00:00",605,"Marena B3",36.06222,-97.21667,329,13.98,11
"2023-01-05 12:00:00",606,"Marena B3",36.06222,-97.21667,329,13.91,13.62
"2023-01-05 13:00:00",607,"Marena B3",36.06222,-97.21667,329,13.88,15.4
"2023-01-05 14:00:00",608,"Marena B3",36.06222,-97.21667,329,13.85,15.85
"2023-01-05 15:00:00",609,"Marena B3",36.06222,-97.21667,329,13.84,15.6
"2023-01-05 16:00:00",610,"Marena B3",36.06222,-97.21667,329,13.84,15.44
"2023-01-05 17:00:00",611,"Marena B3",36.06222,-97.21667,329,13.52,12.78
"2023-01-05 18:00:00",612,"Marena B3",36.06222,-97.21667,329,13.11,5.428
"2023-01-05 19:00:00",613,"Marena B3",36.06222,-97.21667,329,12.99,2.26
"2023-01-05 20:00:00",614,"Marena B3",36.06222,-97.21667,329,12.91,0.542
"2023-01-05 21:00:00",615,"Marena B3",36.06222,-97.21667,329,12.85,-0.514
"2023-01-05 22:00:00",616,"Marena B3",36.06222,-97.21667,329,12.81,-1.484
"2023-01-05 23:00:00",617,"Marena B3",36.06222,-97.21667,329,12.77,-1.58
"2023-01-06 00:00:00",618,"Marena B3",36.06222,-97.21667,329,12.75,-2.577
"2023-01-06 01:00:00",619,"Marena B3",36.06222,-97.21667,329,12.73,-3.174
"2023-01-06 02:00:00",620,"Marena B3",36.06222,-97.21667,329,12.72,-2.379
"2023-01-06 03:00:00",621,"Marena B3",36.06222,-97.21667,329,12.71,-2.93
"2023-01-06 04:00:00",622,"Marena B3",36.06222,-97.21667,329,12.69,-1.781
"2023-01-06 05:00:00",623,"Marena B3",36.06222,-97.21667,329,12.69,-0.804
