"TOA5","CR300-23667","CR300","23666","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_3.CR300","28349","Table_Thetaprobe"
"2022-10-18 12:00:00",291,"Site 1",39.10236,-96.60097,335,0.228,0.254,0.317
"2022-10-18 13:00:00",292,"Site 1",39.10236,-96.60097,335,0.23,0.254,0.317
"2022-10-18 14:00:00",293,"Site 1",39.10236,-96.60097,335,0.231,0.254,0.317
"2022-10-18 15:00:00",294,"Site 1",39.10236,-96.60097,335,0.231,0.255,0.317
"2022-10-18 16:00:00",295,"Site 1",39.10236,-96.60097,335,0.231,0.255,0.317
"2022-10-18 17:00:00",296,"Site 1",39.10236,-96.60097,335,0.23,0.255,0.317
"2022-10-18 18:00:00",297,"Site 1",39.10236,-96.60097,335,0.229,0.256,0.317
"2022-10-18 19:00:00",298,"Site 1",39.10236,-96.60097,335,0.227,0.256,0.317
"2022-10-18 20:00:00",299,"Site 1",39.10236,-96.60097,335,0.226,0.256,0.317
"2022-10-18 21:00:00",300,"Site 1",39.10236,-96.60097,335,0.225,0.256,0.317
"2022-10-18 22:00:00",301,"Site 1",39.10236,-96.60097,335,0.224,0.256,0.317
"2022-10-18 23:00:00",302,"Site 1",39.10236,-96.60097,335,0.223,0.256,0.317
"2022-10-19 00:00:00",303,"Site 1",39.10236,-96.60097,335,0.223,0.255,0.317
"2022-10-19 01:00:00",304,"Site 1",39.10236,-96.60097,335,0.222,0.255,0.317
"2022-10-19 02:00:00",305,"Site 1",39.10236,-96.60097,335,0.222,0.255,0.317
"2022-10-19 03:00:00",306,"Site 1",39.10236,-96.60097,335,0.222,0.255,0.317
"2022-10-19 04:00:00",307,"Site 1",39.10236,-96.60097,335,0.221,0.254,0.317
"2022-10-19 05:00:00",308,"Site 1",39.10236,-96.60097,335,0.221,0.254,0.317
"2022-10-19 06:00:00",309,"Site 1",39.10236,-96.60097,335,0.221,0.254,0.316
"2022-10-19 07:00:00",310,"Site 1",39.10236,-96.60097,335,0.221,0.253,0.316
"2022-10-19 08:00:00",311,"Site 1",39.10236,-96.60097,335,0.221,0.253,0.316
"2022-10-19 09:00:00",312,"Site 1",39.10236,-96.60097,335,0.221,0.253,0.316
"2022-10-19 10:00:00",313,"Site 1",39.10236,-96.60097,335,0.221,0.253,0.316
"2022-10-19 11:00:00",314,"Site 1",39.10236,-96.60097,335,0.223,0.252,0.316
"2022-10-19 12:00:00",315,"Site 1",39.10236,-96.60097,335,0.225,0.252,0.316
"2022-10-19 13:00:00",316,"Site 1",39.10236,-96.60097,335,0.227,0.252,0.316
"2022-10-19 14:00:00",317,"Site 1",39.10236,-96.60097,335,0.229,0.253,0.316
"2022-10-19 15:00:00",318,"Site 1",39.10236,-96.60097,335,0.23,0.253,0.315
"2022-10-19 16:00:00",319,"Site 1",39.10236,-96.60097,335,0.23,0.253,0.315
"2022-10-19 17:00:00",320,"Site 1",39.10236,-96.60097,335,0.229,0.254,0.315
"2022-10-19 18:00:00",321,"Site 1",39.10236,-96.60097,335,0.228,0.254,0.315
"2022-10-19 19:00:00",322,"Site 1",39.10236,-96.60097,335,0.226,0.255,0.315
"2022-10-19 20:00:00",323,"Site 1",39.10236,-96.60097,335,0.225,0.255,0.315
"2022-10-19 21:00:00",324,"Site 1",39.10236,-96.60097,335,0.224,0.255,0.315
"2022-10-19 22:00:00",325,"Site 1",39.10236,-96.60097,335,0.223,0.255,0.315
"2022-10-19 23:00:00",326,"Site 1",39.10236,-96.60097,335,0.223,0.255,0.315
"2022-10-20 00:00:00",327,"Site 1",39.10236,-96.60097,335,0.222,0.255,0.315
"2022-10-20 01:00:00",328,"Site 1",39.10236,-96.60097,335,0.221,0.255,0.316
"2022-10-20 02:00:00",329,"Site 1",39.10236,-96.60097,335,0.221,0.255,0.316
"2022-10-20 03:00:00",330,"Site 1",39.10236,-96.60097,335,0.221,0.255,0.316
"2022-10-20 04:00:00",331,"Site 1",39.10236,-96.60097,335,0.22,0.254,0.316
"2022-10-20 05:00:00",332,"Site 1",39.10236,-96.60097,335,0.22,0.254,0.316
"2022-10-20 06:00:00",333,"Site 1",39.10236,-96.60097,335,0.22,0.254,0.316
"2022-10-20 07:00:00",334,"Site 1",39.10236,-96.60097,335,0.22,0.254,0.316
"2022-10-20 08:00:00",335,"Site 1",39.10236,-96.60097,335,0.22,0.254,0.315
"2022-10-20 09:00:00",336,"Site 1",39.10236,-96.60097,335,0.22,0.254,0.315
"2022-10-20 10:00:00",337,"Site 1",39.10236,-96.60097,335,0.22,0.253,0.315
"2022-10-20 11:00:00",338,"Site 1",39.10236,-96.60097,335,0.222,0.253,0.315
"2022-10-20 12:00:00",339,"Site 1",39.10236,-96.60097,335,0.224,0.253,0.315
"2022-10-20 13:00:00",340,"Site 1",39.10236,-96.60097,335,0.227,0.253,0.315
"2022-10-20 14:00:00",341,"Site 1",39.10236,-96.60097,335,0.228,0.254,0.315
"2022-10-20 15:00:00",342,"Site 1",39.10236,-96.60097,335,0.229,0.254,0.315
"2022-10-20 16:00:00",343,"Site 1",39.10236,-96.60097,335,0.229,0.255,0.315
"2022-10-20 17:00:00",344,"Site 1",39.10236,-96.60097,335,0.228,0.255,0.315
"2022-10-20 18:00:00",345,"Site 1",39.10236,-96.60097,335,0.227,0.256,0.315
"2022-10-20 19:00:00",346,"Site 1",39.10236,-96.60097,335,0.225,0.256,0.315
"2022-10-20 20:00:00",347,"Site 1",39.10236,-96.60097,335,0.224,0.256,0.315
"2022-10-20 21:00:00",348,"Site 1",39.10236,-96.60097,335,0.222,0.257,0.315
"2022-10-20 22:00:00",349,"Site 1",39.10236,-96.60097,335,0.221,0.257,0.315
"2022-10-20 23:00:00",350,"Site 1",39.10236,-96.60097,335,0.221,0.257,0.316
"2022-10-21 00:00:00",351,"Site 1",39.10236,-96.60097,335,0.22,0.257,0.316
"2022-10-21 01:00:00",352,"Site 1",39.10236,-96.60097,335,0.22,0.257,0.316
"2022-10-21 02:00:00",353,"Site 1",39.10236,-96.60097,335,0.219,0.256,0.316
"2022-10-21 03:00:00",354,"Site 1",39.10236,-96.60097,335,0.219,0.256,0.316
"2022-10-21 04:00:00",355,"Site 1",39.10236,-96.60097,335,0.219,0.256,0.316
"2022-10-21 05:00:00",356,"Site 1",39.10236,-96.60097,335,0.219,0.256,0.316
"2022-10-21 06:00:00",357,"Site 1",39.10236,-96.60097,335,0.219,0.256,0.316
"2022-10-21 07:00:00",358,"Site 1",39.10236,-96.60097,335,0.219,0.256,0.316
"2022-10-21 08:00:00",359,"Site 1",39.10236,-96.60097,335,0.218,0.256,0.316
"2022-10-21 09:00:00",360,"Site 1",39.10236,-96.60097,335,0.218,0.256,0.316
"2022-10-21 10:00:00",361,"Site 1",39.10236,-96.60097,335,0.219,0.256,0.316
"2022-10-21 11:00:00",362,"Site 1",39.10236,-96.60097,335,0.221,0.256,0.316
"2022-10-21 12:00:00",363,"Site 1",39.10236,-96.60097,335,0.223,0.256,0.316
"2022-10-21 13:00:00",364,"Site 1",39.10236,-96.60097,335,0.225,0.256,0.316
"2022-10-21 14:00:00",365,"Site 1",39.10236,-96.60097,335,0.226,0.256,0.316
"2022-10-21 15:00:00",366,"Site 1",39.10236,-96.60097,335,0.226,0.257,0.316
"2022-10-21 16:00:00",367,"Site 1",39.10236,-96.60097,335,0.226,0.257,0.316
"2022-10-21 17:00:00",368,"Site 1",39.10236,-96.60097,335,0.225,0.258,0.316
"2022-10-21 18:00:00",369,"Site 1",39.10236,-96.60097,335,0.223,0.258,0.316
"2022-10-21 19:00:00",370,"Site 1",39.10236,-96.60097,335,0.222,0.258,0.316
"2022-10-21 20:00:00",371,"Site 1",39.10236,-96.60097,335,0.22,0.259,0.316
"2022-10-21 21:00:00",372,"Site 1",39.10236,-96.60097,335,0.219,0.259,0.316
"2022-10-21 22:00:00",373,"Site 1",39.10236,-96.60097,335,0.219,0.259,0.317
"2022-10-21 23:00:00",374,"Site 1",39.10236,-96.60097,335,0.218,0.259,0.317
"2022-10-22 00:00:00",375,"Site 1",39.10236,-96.60097,335,0.218,0.259,0.317
"2022-10-22 01:00:00",376,"Site 1",39.10236,-96.60097,335,0.217,0.259,0.317
"2022-10-22 02:00:00",377,"Site 1",39.10236,-96.60097,335,0.217,0.259,0.317
"2022-10-22 03:00:00",378,"Site 1",39.10236,-96.60097,335,0.216,0.259,0.317
"2022-10-22 04:00:00",379,"Site 1",39.10236,-96.60097,335,0.216,0.259,0.317
"2022-10-22 05:00:00",380,"Site 1",39.10236,-96.60097,335,0.216,0.259,0.317
"2022-10-22 06:00:00",381,"Site 1",39.10236,-96.60097,335,0.215,0.259,0.317
"2022-10-22 07:00:00",382,"Site 1",39.10236,-96.60097,335,0.215,0.259,0.317
"2022-10-22 08:00:00",383,"Site 1",39.10236,-96.60097,335,0.215,0.259,0.317
"2022-10-22 09:00:00",384,"Site 1",39.10236,-96.60097,335,0.215,0.259,0.317
"2022-10-22 10:00:00",385,"Site 1",39.10236,-96.60097,335,0.215,0.259,0.317
"2022-10-22 11:00:00",386,"Site 1",39.10236,-96.60097,335,0.216,0.259,0.317
"2022-10-22 12:00:00",387,"Site 1",39.10236,-96.60097,335,0.218,0.259,0.317
"2022-10-22 13:00:00",388,"Site 1",39.10236,-96.60097,335,0.22,0.259,0.317
"2022-10-22 14:00:00",389,"Site 1",39.10236,-96.60097,335,0.221,0.259,0.317
"2022-10-22 15:00:00",390,"Site 1",39.10236,-96.60097,335,0.221,0.259,0.317
"2022-10-22 16:00:00",391,"Site 1",39.10236,-96.60097,335,0.22,0.26,0.318
"2022-10-22 17:00:00",392,"Site 1",39.10236,-96.60097,335,0.219,0.26,0.318
"2022-10-22 18:00:00",393,"Site 1",39.10236,-96.60097,335,0.217,0.261,0.318
"2022-10-22 19:00:00",394,"Site 1",39.10236,-96.60097,335,0.216,0.261,0.318
"2022-10-22 20:00:00",395,"Site 1",39.10236,-96.60097,335,0.215,0.261,0.318
"2022-10-22 21:00:00",396,"Site 1",39.10236,-96.60097,335,0.214,0.261,0.318
"2022-10-22 22:00:00",397,"Site 1",39.10236,-96.60097,335,0.213,0.261,0.318
"2022-10-22 23:00:00",398,"Site 1",39.10236,-96.60097,335,0.213,0.261,0.318
"2022-10-23 00:00:00",399,"Site 1",39.10236,-96.60097,335,0.212,0.261,0.318
"2022-10-23 01:00:00",400,"Site 1",39.10236,-96.60097,335,0.212,0.261,0.318
"2022-10-23 02:00:00",401,"Site 1",39.10236,-96.60097,335,0.211,0.261,0.319
"2022-10-23 03:00:00",402,"Site 1",39.10236,-96.60097,335,0.211,0.261,0.319
"2022-10-23 04:00:00",403,"Site 1",39.10236,-96.60097,335,0.211,0.261,0.319
"2022-10-23 05:00:00",404,"Site 1",39.10236,-96.60097,335,0.21,0.261,0.319
"2022-10-23 06:00:00",405,"Site 1",39.10236,-96.60097,335,0.21,0.261,0.319
"2022-10-23 07:00:00",406,"Site 1",39.10236,-96.60097,335,0.21,0.261,0.319
"2022-10-23 08:00:00",407,"Site 1",39.10236,-96.60097,335,0.21,0.261,0.319
"2022-10-23 09:00:00",408,"Site 1",39.10236,-96.60097,335,0.21,0.261,0.319
"2022-10-23 10:00:00",409,"Site 1",39.10236,-96.60097,335,0.21,0.261,0.319
"2022-10-23 11:00:00",410,"Site 1",39.10236,-96.60097,335,0.211,0.261,0.319
"2022-10-23 12:00:00",411,"Site 1",39.10236,-96.60097,335,0.212,0.261,0.319
"2022-10-23 13:00:00",412,"Site 1",39.10236,-96.60097,335,0.213,0.261,0.319
"2022-10-23 14:00:00",413,"Site 1",39.10236,-96.60097,335,0.212,0.262,0.319
"2022-10-23 15:00:00",414,"Site 1",39.10236,-96.60097,335,0.212,0.262,0.319
"2022-10-23 16:00:00",415,"Site 1",39.10236,-96.60097,335,0.212,0.262,0.319
"2022-10-23 17:00:00",416,"Site 1",39.10236,-96.60097,335,0.212,0.262,0.319
"2022-10-23 18:00:00",417,"Site 1",39.10236,-96.60097,335,0.21,0.263,0.319
"2022-10-23 19:00:00",418,"Site 1",39.10236,-96.60097,335,0.209,0.263,0.319
"2022-10-23 20:00:00",419,"Site 1",39.10236,-96.60097,335,0.209,0.263,0.319
"2022-10-23 21:00:00",420,"Site 1",39.10236,-96.60097,335,0.208,0.263,0.32
"2022-10-23 22:00:00",421,"Site 1",39.10236,-96.60097,335,0.207,0.263,0.32
"2022-10-23 23:00:00",422,"Site 1",39.10236,-96.60097,335,0.207,0.263,0.32
"2022-10-24 00:00:00",423,"Site 1",39.10236,-96.60097,335,0.206,0.263,0.32
"2022-10-24 01:00:00",424,"Site 1",39.10236,-96.60097,335,0.206,0.263,0.32
"2022-10-24 02:00:00",425,"Site 1",39.10236,-96.60097,335,0.206,0.263,0.32
"2022-10-24 03:00:00",426,"Site 1",39.10236,-96.60097,335,0.205,0.263,0.32
"2022-10-24 04:00:00",427,"Site 1",39.10236,-96.60097,335,0.205,0.263,0.32
"2022-10-24 05:00:00",428,"Site 1",39.10236,-96.60097,335,0.204,0.263,0.32
"2022-10-24 06:00:00",429,"Site 1",39.10236,-96.60097,335,0.204,0.263,0.32
"2022-10-24 07:00:00",430,"Site 1",39.10236,-96.60097,335,0.203,0.263,0.32
"2022-10-24 08:00:00",431,"Site 1",39.10236,-96.60097,335,0.202,0.263,0.32
"2022-10-24 09:00:00",432,"Site 1",39.10236,-96.60097,335,0.202,0.263,0.32
"2022-10-24 10:00:00",433,"Site 1",39.10236,-96.60097,335,0.201,0.263,0.32
"2022-10-24 11:00:00",434,"Site 1",39.10236,-96.60097,335,0.201,0.263,0.32
"2022-10-24 12:00:00",435,"Site 1",39.10236,-96.60097,335,0.2,0.263,0.32
"2022-10-24 13:00:00",436,"Site 1",39.10236,-96.60097,335,0.2,0.263,0.32
"2022-10-24 14:00:00",437,"Site 1",39.10236,-96.60097,335,0.2,0.262,0.32
"2022-10-24 15:00:00",438,"Site 1",39.10236,-96.60097,335,0.2,0.262,0.32
"2022-10-24 16:00:00",439,"Site 1",39.10236,-96.60097,335,0.2,0.262,0.32
"2022-10-24 17:00:00",440,"Site 1",39.10236,-96.60097,335,0.2,0.262,0.32
"2022-10-24 18:00:00",441,"Site 1",39.10236,-96.60097,335,0.199,0.262,0.32
"2022-10-24 19:00:00",442,"Site 1",39.10236,-96.60097,335,0.199,0.262,0.32
"2022-10-24 20:00:00",443,"Site 1",39.10236,-96.60097,335,0.198,0.262,0.32
"2022-10-24 21:00:00",444,"Site 1",39.10236,-96.60097,335,0.197,0.261,0.32
"2022-10-24 22:00:00",445,"Site 1",39.10236,-96.60097,335,0.197,0.261,0.32
"2022-10-24 23:00:00",446,"Site 1",39.10236,-96.60097,335,0.196,0.261,0.32
"2022-10-25 00:00:00",447,"Site 1",39.10236,-96.60097,335,0.195,0.261,0.32
"2022-10-25 01:00:00",448,"Site 1",39.10236,-96.60097,335,0.195,0.26,0.32
"2022-10-25 02:00:00",449,"Site 1",39.10236,-96.60097,335,0.195,0.26,0.32
"2022-10-25 03:00:00",450,"Site 1",39.10236,-96.60097,335,0.195,0.26,0.32
"2022-10-25 04:00:00",451,"Site 1",39.10236,-96.60097,335,0.194,0.26,0.32
"2022-10-25 05:00:00",452,"Site 1",39.10236,-96.60097,335,0.194,0.259,0.32
"2022-10-25 06:00:00",453,"Site 1",39.10236,-96.60097,335,0.194,0.259,0.32
"2022-10-25 07:00:00",454,"Site 1",39.10236,-96.60097,335,0.194,0.259,0.32
"2022-10-25 08:00:00",455,"Site 1",39.10236,-96.60097,335,0.193,0.258,0.319
"2022-10-25 09:00:00",456,"Site 1",39.10236,-96.60097,335,0.193,0.258,0.319
"2022-10-25 10:00:00",457,"Site 1",39.10236,-96.60097,335,0.194,0.258,0.319
"2022-10-25 11:00:00",458,"Site 1",39.10236,-96.60097,335,0.195,0.258,0.319
"2022-10-25 12:00:00",459,"Site 1",39.10236,-96.60097,335,0.197,0.258,0.319
"2022-10-25 13:00:00",460,"Site 1",39.10236,-96.60097,335,0.198,0.258,0.319
"2022-10-25 14:00:00",461,"Site 1",39.10236,-96.60097,335,0.2,0.258,0.319
"2022-10-25 15:00:00",462,"Site 1",39.10236,-96.60097,335,0.2,0.258,0.319
"2022-10-25 16:00:00",463,"Site 1",39.10236,-96.60097,335,0.2,0.258,0.319
"2022-10-25 17:00:00",464,"Site 1",39.10236,-96.60097,335,0.199,0.258,0.318
"2022-10-25 18:00:00",465,"Site 1",39.10236,-96.60097,335,0.198,0.258,0.318
"2022-10-25 19:00:00",466,"Site 1",39.10236,-96.60097,335,0.197,0.259,0.318
"2022-10-25 20:00:00",467,"Site 1",39.10236,-96.60097,335,0.196,0.259,0.318
"2022-10-25 21:00:00",468,"Site 1",39.10236,-96.60097,335,0.195,0.259,0.318
"2022-10-25 22:00:00",469,"Site 1",39.10236,-96.60097,335,0.194,0.259,0.318
"2022-10-25 23:00:00",470,"Site 1",39.10236,-96.60097,335,0.193,0.258,0.318
"2022-10-26 00:00:00",471,"Site 1",39.10236,-96.60097,335,0.193,0.258,0.318
"2022-10-26 01:00:00",472,"Site 1",39.10236,-96.60097,335,0.192,0.258,0.318
"2022-10-26 02:00:00",473,"Site 1",39.10236,-96.60097,335,0.192,0.258,0.318
"2022-10-26 03:00:00",474,"Site 1",39.10236,-96.60097,335,0.192,0.257,0.318
"2022-10-26 04:00:00",475,"Site 1",39.10236,-96.60097,335,0.191,0.257,0.318
"2022-10-26 05:00:00",476,"Site 1",39.10236,-96.60097,335,0.191,0.257,0.318
"2022-10-26 06:00:00",477,"Site 1",39.10236,-96.60097,335,0.191,0.257,0.318
"2022-10-26 07:00:00",478,"Site 1",39.10236,-96.60097,335,0.191,0.256,0.318
"2022-10-26 08:00:00",479,"Site 1",39.10236,-96.60097,335,0.191,0.256,0.318
"2022-10-26 09:00:00",480,"Site 1",39.10236,-96.60097,335,0.191,0.256,0.318
"2022-10-26 10:00:00",481,"Site 1",39.10236,-96.60097,335,0.191,0.256,0.318
"2022-10-26 11:00:00",482,"Site 1",39.10236,-96.60097,335,0.193,0.255,0.318
"2022-10-26 12:00:00",483,"Site 1",39.10236,-96.60097,335,0.194,0.255,0.317
"2022-10-26 13:00:00",484,"Site 1",39.10236,-96.60097,335,0.196,0.255,0.317
"2022-10-26 14:00:00",485,"Site 1",39.10236,-96.60097,335,0.198,0.255,0.317
"2022-10-26 15:00:00",486,"Site 1",39.10236,-96.60097,335,0.199,0.256,0.317
"2022-10-26 16:00:00",487,"Site 1",39.10236,-96.60097,335,0.198,0.256,0.317
"2022-10-26 17:00:00",488,"Site 1",39.10236,-96.60097,335,0.198,0.256,0.317
"2022-10-26 18:00:00",489,"Site 1",39.10236,-96.60097,335,0.197,0.257,0.317
"2022-10-26 19:00:00",490,"Site 1",39.10236,-96.60097,335,0.196,0.257,0.317
"2022-10-26 20:00:00",491,"Site 1",39.10236,-96.60097,335,0.195,0.257,0.317
"2022-10-26 21:00:00",492,"Site 1",39.10236,-96.60097,335,0.194,0.257,0.317
"2022-10-26 22:00:00",493,"Site 1",39.10236,-96.60097,335,0.194,0.257,0.317
"2022-10-26 23:00:00",494,"Site 1",39.10236,-96.60097,335,0.193,0.257,0.317
"2022-10-27 00:00:00",495,"Site 1",39.10236,-96.60097,335,0.193,0.257,0.317
"2022-10-27 01:00:00",496,"Site 1",39.10236,-96.60097,335,0.193,0.257,0.317
"2022-10-27 02:00:00",497,"Site 1",39.10236,-96.60097,335,0.192,0.257,0.317
"2022-10-27 03:00:00",498,"Site 1",39.10236,-96.60097,335,0.192,0.257,0.317
"2022-10-27 04:00:00",499,"Site 1",39.10236,-96.60097,335,0.192,0.256,0.317
"2022-10-27 05:00:00",500,"Site 1",39.10236,-96.60097,335,0.192,0.256,0.317
"2022-10-27 06:00:00",501,"Site 1",39.10236,-96.60097,335,0.192,0.256,0.317
"2022-10-27 07:00:00",502,"Site 1",39.10236,-96.60097,335,0.192,0.256,0.317
"2022-10-27 08:00:00",503,"Site 1",39.10236,-96.60097,335,0.192,0.256,0.317
"2022-10-27 09:00:00",504,"Site 1",39.10236,-96.60097,335,0.192,0.256,0.317
"2022-10-27 10:00:00",505,"Site 1",39.10236,-96.60097,335,0.192,0.256,0.317
"2022-10-27 11:00:00",506,"Site 1",39.10236,-96.60097,335,0.194,0.256,0.317
"2022-10-27 12:00:00",507,"Site 1",39.10236,-96.60097,335,0.195,0.256,0.317
"2022-10-27 13:00:00",508,"Site 1",39.10236,-96.60097,335,0.196,0.256,0.317
"2022-10-27 14:00:00",509,"Site 1",39.10236,-96.60097,335,0.197,0.256,0.317
"2022-10-27 15:00:00",510,"Site 1",39.10236,-96.60097,335,0.197,0.256,0.317
"2022-10-27 16:00:00",511,"Site 1",39.10236,-96.60097,335,0.197,0.256,0.317
"2022-10-27 17:00:00",512,"Site 1",39.10236,-96.60097,335,0.196,0.257,0.317
"2022-10-27 18:00:00",513,"Site 1",39.10236,-96.60097,335,0.195,0.257,0.317
"2022-10-27 19:00:00",514,"Site 1",39.10236,-96.60097,335,0.195,0.257,0.317
"2022-10-27 20:00:00",515,"Site 1",39.10236,-96.60097,335,0.194,0.257,0.317
"2022-10-27 21:00:00",516,"Site 1",39.10236,-96.60097,335,0.194,0.257,0.317
"2022-10-27 22:00:00",517,"Site 1",39.10236,-96.60097,335,0.193,0.257,0.317
"2022-10-27 23:00:00",518,"Site 1",39.10236,-96.60097,335,0.193,0.257,0.317
"2022-10-28 00:00:00",519,"Site 1",39.10236,-96.60097,335,0.193,0.257,0.317
"2022-10-28 01:00:00",520,"Site 1",39.10236,-96.60097,335,0.193,0.257,0.317
"2022-10-28 02:00:00",521,"Site 1",39.10236,-96.60097,335,0.193,0.257,0.317
"2022-10-28 03:00:00",522,"Site 1",39.10236,-96.60097,335,0.192,0.257,0.317
"2022-10-28 04:00:00",523,"Site 1",39.10236,-96.60097,335,0.192,0.257,0.317
"2022-10-28 05:00:00",524,"Site 1",39.10236,-96.60097,335,0.192,0.257,0.317
"2022-10-28 06:00:00",525,"Site 1",39.10236,-96.60097,335,0.191,0.257,0.317
"2022-10-28 07:00:00",526,"Site 1",39.10236,-96.60097,335,0.191,0.257,0.317
"2022-10-28 08:00:00",527,"Site 1",39.10236,-96.60097,335,0.191,0.257,0.317
"2022-10-28 09:00:00",528,"Site 1",39.10236,-96.60097,335,0.191,0.257,0.317
"2022-10-28 10:00:00",529,"Site 1",39.10236,-96.60097,335,0.191,0.256,0.317
"2022-10-28 11:00:00",530,"Site 1",39.10236,-96.60097,335,0.193,0.256,0.317
"2022-10-28 12:00:00",531,"Site 1",39.10236,-96.60097,335,0.195,0.256,0.317
"2022-10-28 13:00:00",532,"Site 1",39.10236,-96.60097,335,0.197,0.256,0.317
"2022-10-28 14:00:00",533,"Site 1",39.10236,-96.60097,335,0.198,0.257,0.317
"2022-10-28 15:00:00",534,"Site 1",39.10236,-96.60097,335,0.198,0.257,0.317
"2022-10-28 16:00:00",535,"Site 1",39.10236,-96.60097,335,0.198,0.257,0.317
"2022-10-28 17:00:00",536,"Site 1",39.10236,-96.60097,335,0.196,0.258,0.317
"2022-10-28 18:00:00",537,"Site 1",39.10236,-96.60097,335,0.195,0.258,0.317
"2022-10-28 19:00:00",538,"Site 1",39.10236,-96.60097,335,0.194,0.258,0.317
"2022-10-28 20:00:00",539,"Site 1",39.10236,-96.60097,335,0.192,0.258,0.317
"2022-10-28 21:00:00",540,"Site 1",39.10236,-96.60097,335,0.192,0.258,0.317
"2022-10-28 22:00:00",541,"Site 1",39.10236,-96.60097,335,0.191,0.258,0.317
"2022-10-28 23:00:00",542,"Site 1",39.10236,-96.60097,335,0.19,0.258,0.317
"2022-10-29 00:00:00",543,"Site 1",39.10236,-96.60097,335,0.19,0.258,0.317
"2022-10-29 01:00:00",544,"Site 1",39.10236,-96.60097,335,0.189,0.258,0.317
"2022-10-29 02:00:00",545,"Site 1",39.10236,-96.60097,335,0.189,0.258,0.317
"2022-10-29 03:00:00",546,"Site 1",39.10236,-96.60097,335,0.189,0.257,0.317
"2022-10-29 04:00:00",547,"Site 1",39.10236,-96.60097,335,0.188,0.257,0.317
"2022-10-29 05:00:00",548,"Site 1",39.10236,-96.60097,335,0.188,0.257,0.317
"2022-10-29 06:00:00",549,"Site 1",39.10236,-96.60097,335,0.188,0.257,0.317
"2022-10-29 07:00:00",550,"Site 1",39.10236,-96.60097,335,0.187,0.256,0.317
"2022-10-29 08:00:00",551,"Site 1",39.10236,-96.60097,335,0.187,0.256,0.317
"2022-10-29 09:00:00",552,"Site 1",39.10236,-96.60097,335,0.187,0.256,0.317
"2022-10-29 10:00:00",553,"Site 1",39.10236,-96.60097,335,0.188,0.256,0.317
"2022-10-29 11:00:00",554,"Site 1",39.10236,-96.60097,335,0.189,0.255,0.317
"2022-10-29 12:00:00",555,"Site 1",39.10236,-96.60097,335,0.191,0.255,0.317
"2022-10-29 13:00:00",556,"Site 1",39.10236,-96.60097,335,0.193,0.255,0.317
"2022-10-29 14:00:00",557,"Site 1",39.10236,-96.60097,335,0.196,0.255,0.317
"2022-10-29 15:00:00",558,"Site 1",39.10236,-96.60097,335,0.196,0.256,0.316
"2022-10-29 16:00:00",559,"Site 1",39.10236,-96.60097,335,0.196,0.256,0.316
"2022-10-29 17:00:00",560,"Site 1",39.10236,-96.60097,335,0.195,0.257,0.316
"2022-10-29 18:00:00",561,"Site 1",39.10236,-96.60097,335,0.193,0.257,0.316
"2022-10-29 19:00:00",562,"Site 1",39.10236,-96.60097,335,0.192,0.257,0.316
"2022-10-29 20:00:00",563,"Site 1",39.10236,-96.60097,335,0.19,0.257,0.316
"2022-10-29 21:00:00",564,"Site 1",39.10236,-96.60097,335,0.19,0.257,0.316
"2022-10-29 22:00:00",565,"Site 1",39.10236,-96.60097,335,0.189,0.257,0.317
"2022-10-29 23:00:00",566,"Site 1",39.10236,-96.60097,335,0.189,0.257,0.317
"2022-10-30 00:00:00",567,"Site 1",39.10236,-96.60097,335,0.188,0.257,0.317
"2022-10-30 01:00:00",568,"Site 1",39.10236,-96.60097,335,0.188,0.257,0.317
"2022-10-30 02:00:00",569,"Site 1",39.10236,-96.60097,335,0.188,0.257,0.317
"2022-10-30 03:00:00",570,"Site 1",39.10236,-96.60097,335,0.188,0.257,0.317
"2022-10-30 04:00:00",571,"Site 1",39.10236,-96.60097,335,0.188,0.257,0.317
"2022-10-30 05:00:00",572,"Site 1",39.10236,-96.60097,335,0.188,0.256,0.317
"2022-10-30 06:00:00",573,"Site 1",39.10236,-96.60097,335,0.188,0.256,0.317
"2022-10-30 07:00:00",574,"Site 1",39.10236,-96.60097,335,0.188,0.256,0.317
"2022-10-30 08:00:00",575,"Site 1",39.10236,-96.60097,335,0.187,0.256,0.317
"2022-10-30 09:00:00",576,"Site 1",39.10236,-96.60097,335,0.188,0.256,0.317
"2022-10-30 10:00:00",577,"Site 1",39.10236,-96.60097,335,0.188,0.256,0.316
"2022-10-30 11:00:00",578,"Site 1",39.10236,-96.60097,335,0.189,0.256,0.316
"2022-10-30 12:00:00",579,"Site 1",39.10236,-96.60097,335,0.191,0.256,0.316
"2022-10-30 13:00:00",580,"Site 1",39.10236,-96.60097,335,0.193,0.256,0.316
"2022-10-30 14:00:00",581,"Site 1",39.10236,-96.60097,335,0.193,0.256,0.316
"2022-10-30 15:00:00",582,"Site 1",39.10236,-96.60097,335,0.193,0.256,0.316
"2022-10-30 16:00:00",583,"Site 1",39.10236,-96.60097,335,0.192,0.257,0.316
"2022-10-30 17:00:00",584,"Site 1",39.10236,-96.60097,335,0.192,0.257,0.316
"2022-10-30 18:00:00",585,"Site 1",39.10236,-96.60097,335,0.191,0.257,0.316
"2022-10-30 19:00:00",586,"Site 1",39.10236,-96.60097,335,0.19,0.258,0.316
